op_type, network_size, n_connections, total_time
lookup, 814, 9, 8.038361274172194
join, 815, 235, 188.2325825340681
lookup, 815, 7, 5.889165947072664
lookup, 815, 5, 5.496466389107836
lookup, 815, 8, 8.104020296061027
lookup, 815, 3, 3.2327370468632255
join, 816, 134, 130.48294509326865
lookup, 816, 7, 6.357626123008415
lookup, 816, 6, 8.114958675329841
localize, 816, 8, 9.720665048818349
lookup, 816, 6, 7.898030113043177
join, 817, 25, 4.45860271448056
lookup, 817, 5, 3.255319651641498
lookup, 817, 4, 3.6786198712381193
localize, 817, 8, 4.21028507385658
join, 818, 127, 112.72542534234
localize, 818, 3, 2.5105791188138524
lookup, 818, 7, 9.99063528837138
lookup, 818, 6, 2.6528989968803103
lookup, 818, 5, 5.777175875794345
lookup, 818, 7, 7.104078945400372
join, 819, 186, 132.86692367852112
lookup, 819, 7, 4.829129856188816
join, 820, 215, 138.74224532047583
join, 821, 197, 169.106534592198
join, 822, 203, 160.88021062657444
lookup, 822, 7, 9.640215160035003
lookup, 822, 7, 2.474483984533662
lookup, 822, 7, 6.7196359192514805
lookup, 822, 6, 2.615638249276189
localize, 822, 3, 1.9173504133589154
lookup, 822, 8, 4.193058830549638
lookup, 822, 7, 4.467457439186397
localize, 822, 278, 305.1698086469242
localize, 822, 5, 3.9041064425068863
lookup, 822, 7, 4.053899193660746
localize, 822, 4, 3.6199088150905494
join, 823, 215, 188.61236151492886
lookup, 823, 8, 7.53129221890727
lookup, 823, 6, 4.416004935239967
lookup, 823, 7, 6.3567454597344515
localize, 823, 5, 5.233415934364562
lookup, 823, 7, 4.836166663383047
lookup, 823, 6, 3.5832410493587044
join, 824, 205, 173.832054750692
join, 825, 219, 169.81027019641917
localize, 825, 5, 3.6313578642225495
localize, 825, 6, 3.742859564091031
localize, 825, 7, 7.075609666671939
localize, 825, 7, 6.660939324585561
localize, 825, 298, 260.5674451634127
join, 826, 227, 144.19524781746642
lookup, 826, 5, 4.002179459009812
join, 827, 223, 168.77313988508416
join, 828, 241, 189.23218749067698
lookup, 828, 9, 6.6901776836276845
lookup, 828, 2, 0.5864860240736525
join, 829, 216, 170.8532743633548
lookup, 829, 7, 2.9103989619170036
localize, 829, 269, 162.58294011317065
join, 830, 120, 106.83401135858718
lookup, 830, 7, 6.143393595989931
join, 831, 212, 158.19758915336342
lookup, 831, 7, 7.562341106873628
localize, 831, 9, 5.450448531320891
lookup, 831, 6, 2.3443812423182773
lookup, 831, 5, 3.218115681986554
localize, 831, 4, 3.9831186699906134
lookup, 831, 7, 5.713260155652708
lookup, 831, 6, 5.005734026550247
localize, 831, 318, 245.13075171007114
lookup, 831, 9, 6.778587897805467
localize, 831, 5, 7.239403250022133
join, 832, 159, 151.0329087001962
join, 833, 242, 243.13361412218688
lookup, 833, 3, 3.0424530931288967
join, 834, 254, 210.93999773319854
lookup, 834, 8, 4.950415931806751
lookup, 834, 7, 5.446972633111483
lookup, 834, 7, 7.295418764240769
lookup, 834, 3, 3.1867966657954763
lookup, 834, 7, 2.347145235031703
join, 835, 204, 149.80252906206942
join, 836, 235, 210.831446435068
lookup, 836, 5, 5.0214405671138165
lookup, 836, 7, 6.3576288097113745
lookup, 836, 7, 4.377853174940083
lookup, 836, 7, 6.168689610033344
join, 837, 196, 173.81834035151257
join, 838, 98, 47.23770610648571
lookup, 838, 7, 6.813822128393883
lookup, 838, 10, 7.664213961829965
localize, 838, 257, 223.70203243339517
lookup, 838, 6, 4.698736381157602
lookup, 838, 6, 3.419564844097386
localize, 838, 8, 8.104790524387784
lookup, 838, 7, 7.441627605243108
localize, 838, 352, 299.8437252599806
join, 839, 165, 148.04490763375685
lookup, 839, 9, 6.84484540555714
join, 840, 199, 149.24706478900987
lookup, 840, 9, 5.795520155178295
localize, 840, 8, 5.371884822476599
join, 841, 201, 147.33360262965212
lookup, 841, 4, 4.276311043065148
lookup, 841, 6, 6.210606974445548
localize, 841, 7, 4.780325601982904
join, 842, 169, 149.62219156979697
lookup, 842, 7, 7.96574168748128
localize, 842, 9, 4.897152056660432
lookup, 842, 6, 5.0572570826389
lookup, 842, 6, 5.330800249979198
lookup, 842, 7, 5.154376318647621
lookup, 842, 3, 0.9434435548141613
localize, 842, 8, 4.992788872480022
join, 843, 197, 151.86111185053505
join, 844, 214, 184.31881826956217
join, 845, 217, 168.97671007235718
localize, 845, 268, 204.8514718405309
lookup, 845, 3, 1.2918147303156615
localize, 845, 6, 5.653881811840577
join, 846, 197, 187.0331968639122
lookup, 846, 7, 9.201637714027399
lookup, 846, 7, 6.116437512518847
join, 847, 212, 201.82521195223003
lookup, 847, 3, 2.261705722629378
join, 848, 175, 179.90015623656535
localize, 848, 8, 6.970157719671683
localize, 848, 301, 341.45222015259856
lookup, 848, 7, 5.979608359311873
lookup, 848, 7, 6.398806308503565
localize, 848, 9, 7.387529102917521
join, 849, 167, 123.63813518980915
lookup, 849, 7, 4.363692071360688
lookup, 849, 4, 1.6330868888762267
lookup, 849, 6, 8.132300017302727
lookup, 849, 6, 6.928995756331023
lookup, 849, 6, 4.572288033028411
lookup, 849, 4, 1.7634284103391313
lookup, 849, 9, 11.33274336497099
lookup, 849, 5, 4.26620129852256
join, 850, 207, 161.40420947938924
localize, 850, 7, 7.31832499401501
join, 851, 186, 165.74461323403352
localize, 851, 6, 5.816275246034985
lookup, 851, 9, 5.827775842257284
lookup, 851, 8, 5.787262706247294
lookup, 851, 7, 5.792248289409774
lookup, 851, 7, 5.283397116620254
lookup, 851, 4, 2.2536098593527463
lookup, 851, 5, 5.3022793725964075
join, 852, 226, 228.1386157060041
localize, 852, 6, 4.496115673411284
join, 853, 300, 233.02422517021517
lookup, 853, 7, 4.512706437632718
join, 854, 233, 184.2028149255255
join, 855, 218, 242.9265625674366
lookup, 855, 6, 4.983530912538018
join, 856, 193, 153.38984368056617
join, 857, 215, 182.41894981257786
lookup, 857, 8, 5.678687485223493
join, 858, 203, 200.55332487995742
lookup, 858, 4, 0.6695317484623289
lookup, 858, 8, 6.917792540836718
lookup, 858, 7, 1.9958430101661213
join, 859, 182, 104.2836239352622
join, 860, 197, 182.70690748351362
join, 861, 210, 159.54238473380727
join, 862, 181, 172.59647092796752
lookup, 862, 7, 5.174008072519367
localize, 862, 7, 5.309779339871911
lookup, 862, 8, 9.69105042302348
localize, 862, 8, 6.9261739239524305
join, 863, 179, 146.45362338961124
localize, 863, 8, 7.021751817279338
join, 864, 160, 149.8571384778504
join, 865, 196, 172.5476302547589
lookup, 865, 7, 5.588180370850717
join, 866, 187, 168.41116856469347
lookup, 866, 9, 9.777428864494249
lookup, 866, 7, 3.0638154223756557
lookup, 866, 7, 5.829901050333074
lookup, 866, 4, 3.7410140525769626
localize, 866, 295, 245.04400802866058
localize, 866, 2, 0.0
lookup, 866, 6, 5.959191493469154
join, 867, 189, 162.09001779279353
join, 868, 184, 149.0423978866943
lookup, 868, 6, 5.515978105711501
lookup, 868, 8, 6.240128963862124
lookup, 868, 6, 5.404433145780413
join, 869, 186, 141.07422067251377
lookup, 869, 6, 4.783038391621486
join, 870, 256, 195.31550415333552
localize, 870, 7, 6.459770042442608
lookup, 870, 9, 7.3450974906730675
join, 871, 176, 168.991337675566
join, 872, 230, 175.11558944147743
localize, 872, 325, 227.85726681916535
join, 873, 210, 214.25622138928773
localize, 873, 9, 7.739189829226866
localize, 873, 6, 3.479181048773489
lookup, 873, 9, 9.886383732400157
join, 874, 231, 169.6044024251115
join, 875, 152, 117.69388766886097
join, 876, 197, 170.52566090773485
localize, 876, 6, 3.3893376935554533
lookup, 876, 6, 6.6500048895146735
lookup, 876, 7, 6.7224744432591885
localize, 876, 10, 8.8178078030088
lookup, 876, 6, 6.555396180037268
join, 877, 224, 172.57717048611428
lookup, 877, 7, 6.117478313344634
lookup, 877, 7, 6.295563639525846
lookup, 877, 9, 9.052681988724572
localize, 877, 297, 265.8362005174555
lookup, 877, 6, 3.988045133916375
lookup, 877, 6, 6.130592292644066
lookup, 877, 5, 5.6561359466857795
localize, 877, 316, 271.6254034247963
lookup, 877, 5, 5.819114903197283
localize, 877, 329, 264.87929367946117
localize, 877, 6, 5.871966692227786
lookup, 877, 7, 4.568945025673296
lookup, 877, 6, 2.8900231314001745
join, 878, 199, 145.33915899406853
lookup, 878, 7, 5.363501443883716
lookup, 878, 6, 7.959302941910171
localize, 878, 8, 8.114309057029525
join, 879, 137, 102.49113291148369
lookup, 879, 6, 6.0055828093045465
lookup, 879, 7, 5.36123878782163
join, 880, 161, 172.21312640113197
join, 881, 201, 157.74089940844559
lookup, 881, 6, 5.644955451068588
lookup, 881, 7, 6.734158052618512
lookup, 881, 10, 7.490841983266044
lookup, 881, 7, 6.540247337444037
join, 882, 214, 213.0826658203828
lookup, 882, 4, 3.3557592642860916
lookup, 882, 2, 0.8575531408987287
localize, 882, 8, 5.563948652740767
lookup, 882, 5, 2.834088490604561
join, 883, 173, 145.8955515862088
lookup, 883, 5, 4.228163274925695
lookup, 883, 7, 7.119359230068462
join, 884, 145, 118.87263198949645
join, 885, 209, 198.78161060534723
lookup, 885, 9, 7.7891427767254715
lookup, 885, 6, 6.495772520051796
localize, 885, 9, 5.998557275467181
localize, 885, 8, 5.008003210805919
localize, 885, 8, 8.243703376872865
lookup, 885, 6, 2.8443337373133657
localize, 885, 7, 7.326897047726888
join, 886, 191, 175.58290558962776
localize, 886, 324, 277.7429978922601
localize, 886, 4, 4.100715224566278
lookup, 886, 6, 4.15290319373227
localize, 886, 6, 3.2636694205835
lookup, 886, 5, 3.7994900363590314
localize, 886, 9, 9.20374325050663
lookup, 886, 8, 7.734655854717121
localize, 886, 8, 6.778547096602227
localize, 886, 5, 3.254807928622758
localize, 886, 5, 4.127273818411484
lookup, 886, 6, 6.975438713780871
localize, 886, 347, 286.3642369926795
lookup, 886, 10, 9.478863429006942
localize, 886, 5, 3.9133377916958665
lookup, 886, 9, 9.811836963912652
lookup, 886, 8, 7.86555987968159
lookup, 886, 7, 7.3462776740768465
lookup, 886, 5, 4.866394669343092
join, 887, 200, 148.60386379066165
lookup, 887, 6, 8.2490077341606
localize, 887, 309, 250.3656100002409
join, 888, 222, 155.56849119208638
lookup, 888, 2, 0.8796771916013951
lookup, 888, 5, 3.3298138477816295
join, 889, 191, 164.33732862586604
lookup, 889, 6, 8.662002326558715
lookup, 889, 9, 10.740797525920582
localize, 889, 6, 5.292378234311807
lookup, 889, 8, 5.835320363029147
lookup, 889, 7, 7.901356150688224
lookup, 889, 8, 8.070751108660469
join, 890, 195, 127.06821857638693
localize, 890, 7, 6.6953435000965635
lookup, 890, 5, 2.747494939805818
lookup, 890, 6, 5.925349331290702
lookup, 890, 9, 8.128842583999337
localize, 890, 9, 9.625924874119082
lookup, 890, 7, 6.113958545557975
lookup, 890, 8, 3.387653360116519
join, 891, 108, 111.79858327896439
lookup, 891, 7, 4.833189360976637
join, 892, 212, 161.82086001235493
lookup, 892, 5, 3.3268209104714423
lookup, 892, 8, 6.5005699396082335
join, 893, 190, 151.43526789290894
localize, 893, 5, 5.396850099535056
localize, 893, 4, 3.387272566379343
lookup, 893, 8, 4.836919138519556
lookup, 893, 7, 5.2825763171782105
lookup, 893, 7, 7.13426461490745
localize, 893, 279, 294.59839802387285
join, 894, 203, 188.47384248836357
localize, 894, 294, 235.0718232162864
localize, 894, 10, 8.819672804072836
lookup, 894, 8, 8.023641886291776
join, 895, 180, 151.5262955304697
localize, 895, 7, 6.3061987390672956
lookup, 895, 7, 4.203201272632697
join, 896, 179, 146.3826434838344
lookup, 896, 8, 7.944824259259274
lookup, 896, 8, 8.371742565977463
lookup, 896, 8, 6.447232113689724
lookup, 896, 7, 4.785830965618964
join, 897, 165, 155.38354426413574
lookup, 897, 9, 10.29738850426616
localize, 897, 7, 6.055968808223709
localize, 897, 7, 4.342903012882902
lookup, 897, 8, 7.981598293619841
localize, 897, 314, 279.5069909538285
lookup, 897, 8, 7.356083837677124
lookup, 897, 10, 11.600843304452969
localize, 897, 8, 6.660257244844978
localize, 897, 3, 1.7715416133005784
localize, 897, 6, 5.129915149881771
localize, 897, 6, 4.960440348915576
join, 898, 205, 153.08499434812484
lookup, 898, 9, 8.200603510116197
lookup, 898, 9, 5.9075459074947245
localize, 898, 275, 217.05290006589942
lookup, 898, 5, 4.505479235795695
lookup, 898, 6, 5.343818646519846
localize, 898, 6, 5.025074368274757
lookup, 898, 8, 6.118812264021629
lookup, 898, 8, 7.671052926281221
lookup, 898, 6, 6.086532195062862
join, 899, 230, 181.2429829548162
lookup, 899, 4, 4.32510850453982
lookup, 899, 8, 5.976610389686814
lookup, 899, 7, 6.603893635888368
localize, 899, 8, 7.201193295350059
lookup, 899, 8, 8.87613002942082
localize, 899, 6, 4.544443146601536
lookup, 899, 7, 6.113998072857314
lookup, 899, 6, 6.185866351488812
localize, 899, 4, 4.073127820337795
lookup, 899, 8, 7.985871121427936
join, 900, 243, 207.99608738656406
lookup, 900, 8, 7.622185881144461
localize, 900, 226, 136.89978261490316
lookup, 900, 6, 4.074893282405138
lookup, 900, 5, 0.8793308271532393
lookup, 900, 5, 4.6260858009795385
localize, 900, 346, 276.648509514766
lookup, 900, 7, 5.275023458533558
join, 901, 205, 127.77512596299064
lookup, 901, 7, 7.779674096512549
lookup, 901, 7, 5.597495325653358
lookup, 901, 8, 6.227035297122807
localize, 901, 7, 5.08507812762731
lookup, 901, 9, 9.812977689434438
localize, 901, 5, 3.412524036789313
localize, 901, 3, 1.7750570045712577
lookup, 901, 10, 8.35589347146215
join, 902, 288, 244.8144981746333
lookup, 902, 9, 5.388806481371699
localize, 902, 326, 232.74979166595136
lookup, 902, 8, 6.6672052587268995
join, 903, 184, 191.0864537877587
join, 904, 203, 191.39968377150666
lookup, 904, 7, 3.9123976845209123
lookup, 904, 9, 9.074343687786563
localize, 904, 8, 5.095721364064945
join, 905, 160, 146.74972521256308
lookup, 905, 9, 6.561693518197159
lookup, 905, 6, 4.8259699214017235
lookup, 905, 4, 2.7705850210176672
lookup, 905, 7, 5.907187196633797
lookup, 905, 3, 1.4790231176702555
localize, 905, 8, 4.341534818329401
lookup, 905, 5, 3.055269153055086
lookup, 905, 8, 7.102997351267351
localize, 905, 5, 3.930293324244183
join, 906, 199, 166.03713944562068
join, 907, 192, 151.02008660126754
localize, 907, 288, 224.09044048819825
localize, 907, 7, 5.417596553720547
lookup, 907, 5, 3.289309524824784
join, 908, 24, 6.751248661202554
localize, 908, 9, 6.457608688936325
lookup, 908, 8, 4.7282440426192425
lookup, 908, 6, 6.210172709258668
lookup, 908, 7, 6.0638797438329775
lookup, 908, 6, 3.6332935571165415
lookup, 908, 9, 5.330386632500332
localize, 908, 298, 232.9157651110097
lookup, 908, 9, 9.04527367660007
lookup, 908, 7, 6.449157983964204
join, 909, 184, 155.868539693472
join, 910, 217, 160.5703482332664
join, 911, 164, 139.04396312799557
join, 912, 157, 140.086449045178
localize, 912, 313, 274.86458860908044
lookup, 912, 8, 5.272926301696365
localize, 912, 7, 5.628000769837644
join, 913, 188, 129.51722291467368
join, 914, 240, 180.97917826380362
lookup, 914, 5, 4.283081348264588
localize, 914, 5, 3.0160224617522404
join, 915, 227, 192.77812223000257
lookup, 915, 7, 6.058015817217142
join, 916, 180, 123.4487982460561
join, 917, 109, 77.76734418306776
localize, 917, 342, 349.6205091559692
localize, 917, 7, 4.648686922122068
lookup, 917, 8, 4.123462644399668
localize, 917, 260, 234.35149880699598
localize, 917, 291, 230.57085952965042
join, 918, 197, 163.20405515358544
lookup, 918, 7, 6.876191550369497
lookup, 918, 7, 4.250606761948756
lookup, 918, 10, 11.079774247637404
localize, 918, 7, 6.783134040292994
lookup, 918, 7, 3.4058173523807653
lookup, 918, 8, 5.943118387049156
localize, 918, 283, 248.59909784411636
localize, 918, 325, 230.40023250021005
localize, 918, 267, 218.37788959047646
join, 919, 153, 115.21243926659191
lookup, 919, 5, 2.52884820752115
join, 920, 70, 47.21419437239412
localize, 920, 261, 158.20869659628627
lookup, 920, 8, 3.7482188320259233
join, 921, 204, 189.40887223984595
lookup, 921, 4, 4.230283487986118
localize, 921, 299, 199.49565719032077
join, 922, 214, 166.31108618313993
join, 923, 211, 198.5067191304097
lookup, 923, 7, 5.128885613612862
lookup, 923, 8, 9.656733672556026
lookup, 923, 7, 2.449786357589067
lookup, 923, 2, 0.0
localize, 923, 6, 4.04414834811418
lookup, 923, 4, 2.44379496057088
lookup, 923, 7, 5.355483919633111
lookup, 923, 9, 5.976615023379708
lookup, 923, 5, 4.263769815832235
join, 924, 166, 214.7478674592062
lookup, 924, 7, 4.24963797601995
localize, 924, 7, 5.469869281360087
join, 925, 127, 115.89145780534979
join, 926, 212, 169.4166356484481
lookup, 926, 7, 5.7616850352479485
join, 927, 172, 132.78110609736996
lookup, 927, 4, 4.706721976889273
lookup, 927, 8, 4.996044367927464
join, 928, 228, 185.16804334163766
lookup, 928, 10, 10.272161981201766
localize, 928, 320, 297.989379044488
localize, 928, 342, 299.43622447831257
lookup, 928, 6, 5.769762714015593
lookup, 928, 8, 7.458187399751812
lookup, 928, 7, 5.354340672703367
join, 929, 220, 173.63022391308914
localize, 929, 6, 4.108479803472511
lookup, 929, 7, 4.703806001935769
lookup, 929, 7, 4.076147602928827
lookup, 929, 8, 6.488657555410254
join, 930, 230, 172.81622261462792
lookup, 930, 5, 3.3707472723221903
localize, 930, 300, 248.25479102246572
join, 931, 205, 189.44526314389404
join, 932, 146, 120.79336477471392
join, 933, 176, 189.99246233580428
lookup, 933, 7, 7.626911583598578
lookup, 933, 8, 5.591407647712211
localize, 933, 9, 8.110539205537162
join, 934, 110, 85.54676883903936
localize, 934, 10, 7.218488233218664
lookup, 934, 8, 9.127344644340369
lookup, 934, 8, 7.9051986313438345
lookup, 934, 3, 2.0656368494208284
lookup, 934, 8, 6.901258116496949
lookup, 934, 9, 4.658244049809067
localize, 934, 8, 5.382475851295455
lookup, 934, 6, 4.3689403603725285
join, 935, 219, 153.29821027867595
lookup, 935, 6, 7.458848047049541
localize, 935, 7, 6.150443294348155
localize, 935, 332, 195.5537078473673
lookup, 935, 7, 7.1808914470469025
lookup, 935, 8, 7.234842362651122
join, 936, 150, 164.87059955342113
localize, 936, 7, 7.7676869939314415
join, 937, 185, 125.11226133778959
lookup, 937, 7, 6.827200032914815
lookup, 937, 7, 3.51514139659627
lookup, 937, 6, 5.540574044282115
lookup, 937, 10, 7.378618973804041
localize, 937, 326, 237.78793800838937
join, 938, 191, 131.68735751373063
join, 939, 213, 141.98298814150436
lookup, 939, 6, 4.503823408187904
join, 940, 203, 185.61881436708288
join, 941, 179, 156.24930764349722
localize, 941, 6, 6.73318571693137
localize, 941, 287, 131.93513888807715
localize, 941, 303, 247.78400715699152
join, 942, 175, 145.32090761888918
localize, 942, 7, 5.81600551248591
join, 943, 185, 153.6024450529284
lookup, 943, 6, 5.159190456949419
lookup, 943, 8, 7.168031266400057
lookup, 943, 7, 5.055108806116229
localize, 943, 7, 8.429697907034274
lookup, 943, 5, 6.1162881019801585
localize, 943, 7, 8.128472075298067
join, 944, 158, 114.47002510275283
lookup, 944, 7, 2.895691866252503
lookup, 944, 7, 6.306754210196163
join, 945, 205, 190.3581533144388
localize, 945, 293, 188.01963713658668
join, 946, 109, 82.70494596846451
lookup, 946, 8, 6.507928511213943
join, 947, 209, 148.7591079890189
lookup, 947, 8, 5.418589057038115
localize, 947, 337, 265.5168217569143
localize, 947, 333, 264.3376055369269
lookup, 947, 8, 7.525367913874259
lookup, 947, 7, 5.212598800676781
localize, 947, 325, 280.74455037501207
lookup, 947, 5, 3.245157092217091
join, 948, 149, 163.77302038200037
join, 949, 226, 171.1689254716962
localize, 949, 312, 266.005529185067
join, 950, 190, 104.27189985213717
localize, 950, 7, 8.79424521082203
localize, 950, 7, 7.692750385865194
join, 951, 220, 158.8208222602878
localize, 951, 6, 7.63151930110493
join, 952, 191, 143.83796365996963
localize, 952, 248, 170.04661458049608
localize, 952, 7, 6.262277677953638
join, 953, 224, 144.18167548014745
lookup, 953, 9, 6.5070465717905375
lookup, 953, 8, 6.6743208675129955
lookup, 953, 3, 2.3201302210237946
join, 954, 237, 164.61860495449338
join, 955, 188, 197.178452892339
lookup, 955, 5, 4.099814628424099
localize, 955, 7, 4.995080506060357
lookup, 955, 7, 6.010797018829113
lookup, 955, 9, 6.584217037188649
localize, 955, 7, 7.70295758649869
lookup, 955, 7, 4.440480567741735
localize, 955, 3, 3.1609926714353755
localize, 955, 296, 177.22690816641656
lookup, 955, 8, 4.707462515536581
join, 956, 136, 113.19988339072212
localize, 956, 7, 2.415793956671799
lookup, 956, 8, 5.781810172838195
localize, 956, 5, 3.616627563274423
join, 957, 155, 130.70437850369473
lookup, 957, 10, 7.309127123621649
join, 958, 102, 60.89336701661966
localize, 958, 5, 7.4304891962515045
localize, 958, 5, 3.685576801938827
join, 959, 172, 109.51545006433477
localize, 959, 266, 168.51996048761652
join, 960, 203, 171.2496566909768
join, 961, 105, 38.899518521870604
join, 962, 235, 206.11550456763598
lookup, 962, 7, 3.6946078090141263
localize, 962, 10, 9.459867945665005
join, 963, 208, 212.96476757082144
join, 964, 164, 174.5502072866748
lookup, 964, 8, 4.687449607275877
lookup, 964, 8, 8.619585763127425
lookup, 964, 7, 8.237284341553718
join, 965, 185, 159.6530120431476
lookup, 965, 9, 9.033830933160027
lookup, 965, 4, 3.8490731710100143
localize, 965, 7, 5.54465315794196
join, 966, 222, 170.53292848460617
lookup, 966, 10, 7.2435713016561785
join, 967, 219, 144.66405972943383
join, 968, 150, 104.61294863911984
join, 969, 205, 148.40999308509737
lookup, 969, 8, 10.41593530476894
localize, 969, 6, 6.129050630195645
localize, 969, 314, 262.80269614009967
localize, 969, 7, 5.915938796521836
lookup, 969, 9, 11.662347863624717
localize, 969, 3, 3.480986035680692
lookup, 969, 5, 6.281611880482546
join, 970, 183, 148.46254206661385
lookup, 970, 8, 7.6364637670519135
join, 971, 201, 143.73971312963943
lookup, 971, 9, 10.067858682929401
lookup, 971, 7, 5.739109981016883
lookup, 971, 9, 7.448478063183087
lookup, 971, 10, 10.073616819125167
lookup, 971, 6, 4.498863248575378
lookup, 971, 8, 6.665355222931373
lookup, 971, 7, 4.2384132475449094
lookup, 971, 8, 6.591969040956262
lookup, 971, 7, 3.073278436534779
lookup, 971, 9, 10.109149730491541
localize, 971, 306, 253.88759556545241
join, 972, 223, 165.47995424926128
localize, 972, 6, 5.335460362248047
lookup, 972, 7, 5.31976314384047
localize, 972, 294, 189.7244812777742
localize, 972, 6, 4.113690647559033
localize, 972, 246, 207.8524077658191
lookup, 972, 8, 9.206151444251294
localize, 972, 292, 195.47679116436765
lookup, 972, 5, 3.2296906915219674
localize, 972, 5, 0.8060787608295552
join, 973, 171, 144.31641522616243
localize, 973, 298, 260.9746832997809
lookup, 973, 7, 5.315706302973002
lookup, 973, 9, 6.488622047547515
lookup, 973, 6, 3.2836276810064526
lookup, 973, 5, 4.675541993294646
join, 974, 108, 109.47706691862079
lookup, 974, 7, 7.0768204204193
join, 975, 200, 166.44266370984386
lookup, 975, 7, 3.8986162710219814
localize, 975, 6, 5.888306794099373
lookup, 975, 4, 2.3651451784815922
join, 976, 210, 197.3936498059222
localize, 976, 6, 3.7803677601134833
localize, 976, 227, 120.06748140596042
lookup, 976, 6, 4.730650292692792
join, 977, 141, 122.57196999500681
join, 978, 237, 164.91475935595528
lookup, 978, 7, 7.0655603073172495
join, 979, 211, 176.20130804557513
localize, 979, 333, 266.62527018942615
join, 980, 193, 212.86623343291555
lookup, 980, 7, 6.049337676181925
lookup, 980, 8, 9.172604610528479
lookup, 980, 10, 11.479944936939336
localize, 980, 322, 264.12241938384267
localize, 980, 5, 3.3026639407022147
localize, 980, 300, 232.91133373524156
join, 981, 215, 132.76136552101002
localize, 981, 8, 5.5989184415256945
localize, 981, 8, 8.765940235937226
localize, 981, 6, 6.096577475208381
lookup, 981, 5, 6.75246248838829
lookup, 981, 4, 5.471042215897322
join, 982, 195, 160.14695490040367
lookup, 982, 8, 5.354498246717388
join, 983, 216, 168.52721466433817
lookup, 983, 8, 6.7021442414455965
join, 984, 184, 122.87311944865208
lookup, 984, 10, 10.335704861089315
lookup, 984, 6, 3.8401354633205966
join, 985, 209, 150.32027091067388
join, 986, 162, 122.14553483166426
lookup, 986, 4, 2.850681017804109
lookup, 986, 9, 8.876986756100147
lookup, 986, 7, 5.032654930526469
lookup, 986, 4, 2.7448438436359948
lookup, 986, 9, 11.711413198446547
lookup, 986, 8, 6.792523550811074
join, 987, 82, 46.096889736388825
lookup, 987, 6, 4.664374213384347
lookup, 987, 7, 4.88241089024158
lookup, 987, 8, 7.8740521774217225
join, 988, 141, 121.57077525238017
lookup, 988, 5, 3.0096975782645115
join, 989, 201, 130.87081446673344
join, 990, 115, 108.73338784202639
lookup, 990, 5, 4.454275847780709
join, 991, 99, 59.971737193628385
localize, 991, 4, 4.319156921777452
lookup, 991, 7, 7.668119486572335
localize, 991, 8, 5.683970838424262
lookup, 991, 7, 3.911774037954337
lookup, 991, 7, 6.568536872457734
localize, 991, 5, 2.1488678397014254
localize, 991, 8, 6.311363076473646
lookup, 991, 9, 6.655474788593588
lookup, 991, 6, 4.6051551568699
lookup, 991, 9, 8.034110168979309
localize, 991, 7, 9.507497960098604
lookup, 991, 5, 3.1567510085537984
lookup, 991, 8, 4.194295977098627
join, 992, 178, 125.56235591783624
lookup, 992, 8, 6.566492590221486
lookup, 992, 6, 3.8596113793098845
lookup, 992, 8, 5.079166927949666
lookup, 992, 9, 5.783017365495971
join, 993, 255, 196.20495863308486
lookup, 993, 8, 4.100845175898976
lookup, 993, 7, 3.8099661444247155
lookup, 993, 3, 2.537632397724285
lookup, 993, 4, 3.445275943303571
lookup, 993, 4, 5.041494945028129
lookup, 993, 5, 3.989367781967452
lookup, 993, 7, 8.16690879614592
lookup, 993, 8, 4.663525883501142
join, 994, 177, 163.40873883953395
lookup, 994, 6, 5.051748069928975
join, 995, 127, 120.56749360113032
join, 996, 209, 215.80135581475196
join, 997, 91, 101.77903594815852
lookup, 997, 7, 5.209116152543556
localize, 997, 234, 162.9779847709091
join, 998, 207, 165.6687936729162
localize, 998, 8, 4.975743028174971
lookup, 998, 6, 5.191676887084602
lookup, 998, 10, 12.337840138937905
localize, 998, 328, 202.19624294880123
lookup, 998, 9, 5.065164216621336
lookup, 998, 10, 7.981351659355137
lookup, 998, 5, 4.190382213254204
lookup, 998, 4, 2.6140729308689385
lookup, 998, 6, 5.708202196795542
join, 999, 187, 157.3288542378545
join, 1000, 189, 150.92102065462117
