op_type, network_size, n_connections, total_time
lookup, 814, 6, 4.788072591114472
lookup, 814, 8, 6.667890924713878
localize, 814, 9, 9.771249001592572
lookup, 814, 5, 5.821234124156245
localize, 814, 228, 167.45249793721646
lookup, 814, 5, 3.22632620123274
lookup, 814, 7, 5.260440058174534
lookup, 814, 6, 6.57992010167054
lookup, 814, 4, 3.210700819972571
localize, 814, 10, 8.752936048342011
join, 815, 113, 101.02063063662392
lookup, 815, 4, 3.0933834721016855
join, 816, 118, 116.93946574470662
join, 817, 118, 94.06468676472585
lookup, 817, 4, 4.699806490965994
join, 818, 93, 89.15504900501192
lookup, 818, 2, 0.9958345161547199
join, 819, 99, 75.11043259804572
lookup, 819, 8, 7.11509713364129
lookup, 819, 7, 6.180312162543766
localize, 819, 7, 5.691943312281023
lookup, 819, 5, 2.6176103874887806
localize, 819, 109, 27.76265035619712
localize, 819, 5, 2.2147224619172494
localize, 819, 3, 2.932465636021018
lookup, 819, 6, 3.550119524956296
localize, 819, 4, 3.71709304354894
lookup, 819, 8, 4.661924859520052
lookup, 819, 3, 0.7474576542347167
lookup, 819, 6, 5.417245049826121
lookup, 819, 6, 4.6962936941290785
join, 820, 87, 44.07849653967298
lookup, 820, 3, 1.7811990007114313
localize, 820, 230, 193.39047939846932
lookup, 820, 3, 3.005413210015877
lookup, 820, 6, 5.3011005384099175
lookup, 820, 4, 5.615187931165017
localize, 820, 220, 157.22197508396437
localize, 820, 9, 7.973184067946518
lookup, 820, 4, 2.804690441856261
join, 821, 87, 54.8987556541843
lookup, 821, 6, 4.898035533316179
localize, 821, 6, 7.2586150271079894
lookup, 821, 8, 6.768313877719158
lookup, 821, 7, 6.838621820318541
lookup, 821, 9, 9.538820996607223
lookup, 821, 4, 3.5500450698854458
lookup, 821, 3, 0.7398617382988396
localize, 821, 223, 154.00151322143387
lookup, 821, 4, 3.106554633110057
lookup, 821, 4, 2.128544783417904
localize, 821, 7, 5.011495351641578
localize, 821, 4, 3.2873706366663553
localize, 821, 137, 88.77932722654133
lookup, 821, 5, 1.9345194194487294
lookup, 821, 5, 4.768547527303334
lookup, 821, 5, 2.5679376841533648
lookup, 821, 6, 5.942953395949073
lookup, 821, 7, 5.386651647522218
lookup, 821, 7, 3.0948776016785855
localize, 821, 167, 127.07355608688354
lookup, 821, 5, 5.368456458478251
lookup, 821, 2, 0.7550157586817207
localize, 821, 216, 126.2600081085487
lookup, 821, 6, 6.89526690094106
localize, 821, 6, 6.331639588597774
lookup, 821, 7, 3.3629906226931374
localize, 821, 6, 4.749582758877761
lookup, 821, 9, 4.186004389518392
lookup, 821, 7, 3.73447815668981
localize, 821, 5, 3.124935241682888
lookup, 821, 2, 0.6588438574986253
localize, 821, 4, 3.570747177898988
lookup, 821, 7, 4.475619090172137
lookup, 821, 4, 4.640890870711973
join, 822, 78, 40.74706149846258
join, 823, 135, 85.9415728621078
join, 824, 152, 108.31646107879709
lookup, 824, 3, 1.9091045828282305
lookup, 824, 5, 5.370988713036867
join, 825, 105, 71.95970148253963
join, 826, 54, 70.11694737789315
lookup, 826, 6, 5.625201423904803
lookup, 826, 9, 7.8207144655774465
lookup, 826, 5, 5.610068057466392
lookup, 826, 5, 6.805153464902282
localize, 826, 128, 35.704399882612535
join, 827, 126, 104.64524790736746
lookup, 827, 6, 5.389560202334358
lookup, 827, 5, 5.458043148109456
join, 828, 91, 72.2036920632863
lookup, 828, 8, 8.817739279676509
localize, 828, 255, 169.9826419441252
localize, 828, 249, 178.09395341855506
lookup, 828, 5, 7.246304465787537
localize, 828, 199, 112.37227000587288
lookup, 828, 7, 5.892185536619107
localize, 828, 6, 7.002008602301094
lookup, 828, 7, 5.089938438318528
lookup, 828, 8, 4.499717596227092
lookup, 828, 2, 1.554428690378494
lookup, 828, 7, 4.1931817264204
localize, 828, 221, 183.4992721022575
localize, 828, 6, 4.262992525117116
lookup, 828, 3, 0.5432742023196231
localize, 828, 4, 2.004093876767366
join, 829, 57, 64.4094429105955
localize, 829, 208, 202.56839635469655
lookup, 829, 5, 4.1205799505377385
join, 830, 162, 122.46362572215158
lookup, 830, 4, 2.4382375678145896
localize, 830, 4, 3.1761629348569036
lookup, 830, 6, 4.513380120032077
localize, 830, 6, 6.71923530584347
lookup, 830, 3, 3.1107914032619015
lookup, 830, 10, 8.475589116152488
lookup, 830, 6, 7.11116611192507
lookup, 830, 6, 4.541845198049447
localize, 830, 4, 1.5711325925469373
lookup, 830, 8, 9.225777885166902
join, 831, 136, 108.2683795509487
join, 832, 102, 78.84690440070278
lookup, 832, 4, 4.1079622123563855
lookup, 832, 9, 9.822327075536045
join, 833, 117, 82.43863607058034
localize, 833, 10, 9.198505094192008
localize, 833, 212, 171.82939648199897
lookup, 833, 5, 3.252023133037598
lookup, 833, 7, 6.879389837699887
lookup, 833, 6, 6.028755974390391
lookup, 833, 4, 5.020675252320936
localize, 833, 4, 3.7969947355339
lookup, 833, 5, 3.624267020085444
localize, 833, 2, 0.6416386691414994
localize, 833, 3, 2.949163624072985
localize, 833, 176, 123.59453826079567
lookup, 833, 6, 7.864738009427227
lookup, 833, 7, 8.063388592199894
join, 834, 53, 39.95746388801226
join, 835, 93, 39.354276183441776
lookup, 835, 4, 2.257995734492651
lookup, 835, 8, 3.45285191197988
lookup, 835, 5, 5.150340502383682
lookup, 835, 6, 4.176326048124881
localize, 835, 6, 5.007357379824745
join, 836, 99, 83.36500672038527
lookup, 836, 6, 5.600500087447218
localize, 836, 120, 132.14187182374255
lookup, 836, 4, 1.8701408174717045
lookup, 836, 3, 4.3672509801040285
join, 837, 106, 85.91481443599542
localize, 837, 3, 3.4614092476544105
lookup, 837, 4, 4.849148054847308
join, 838, 144, 151.7759624542719
localize, 838, 3, 2.5327413109540133
join, 839, 106, 83.62887365758891
lookup, 839, 6, 3.365248861447015
lookup, 839, 2, 0.7744421448927912
lookup, 839, 4, 4.55189638273574
join, 840, 120, 86.6110403262955
lookup, 840, 3, 1.2224479616488297
join, 841, 169, 104.33011505937888
localize, 841, 226, 189.0901961135395
lookup, 841, 8, 8.992123355703868
localize, 841, 4, 3.570535990924965
lookup, 841, 11, 8.872238082261386
join, 842, 61, 43.82305242491052
localize, 842, 4, 1.4724358493104455
localize, 842, 2, 0.9116364631043837
localize, 842, 6, 5.1856467591367394
lookup, 842, 5, 5.648250135815204
lookup, 842, 4, 3.415731773837721
join, 843, 67, 55.09302831535417
lookup, 843, 5, 4.834871167237064
join, 844, 166, 139.64168553182236
lookup, 844, 6, 7.4243792573642615
lookup, 844, 8, 7.834984544998042
lookup, 844, 6, 6.292157019695597
join, 845, 131, 114.86803467515733
join, 846, 105, 62.640738745728406
lookup, 846, 6, 3.568784129357731
localize, 846, 7, 3.1214403079867
localize, 846, 195, 152.37633335813254
lookup, 846, 7, 6.579697038767007
lookup, 846, 5, 5.162087116198387
lookup, 846, 4, 3.8212418733862408
localize, 846, 261, 189.11278551262734
join, 847, 111, 91.93384244729853
localize, 847, 161, 178.84938538219697
lookup, 847, 3, 1.2903144744350192
join, 848, 97, 96.14790573327608
lookup, 848, 2, 0.8063768894104594
join, 849, 67, 27.82733787690277
lookup, 849, 4, 2.6069687109990403
join, 850, 136, 108.27612418309106
localize, 850, 9, 8.075310499158462
lookup, 850, 6, 2.9095096641389384
lookup, 850, 6, 3.986659717406175
lookup, 850, 6, 3.152280350668441
join, 851, 137, 93.18494992512358
lookup, 851, 6, 3.887119016319609
localize, 851, 3, 1.6821864132530162
localize, 851, 148, 186.9638500301655
localize, 851, 232, 158.6254156485672
join, 852, 163, 118.92955121224858
localize, 852, 246, 137.4029994866898
join, 853, 101, 119.77561855434963
localize, 853, 7, 3.8821566409389145
lookup, 853, 2, 0.15952415596423328
lookup, 853, 5, 3.3486905362861434
join, 854, 97, 92.09867552559702
localize, 854, 126, 78.41973420617649
localize, 854, 106, 141.64296701919426
lookup, 854, 3, 1.7942459696452284
lookup, 854, 7, 4.3938231294590455
join, 855, 152, 135.14845471191168
join, 856, 121, 89.21601518727479
join, 857, 156, 108.52522780150402
lookup, 857, 6, 6.274660453983001
localize, 857, 227, 241.9256309299951
join, 858, 87, 69.27663619770273
lookup, 858, 2, 1.2123360410597703
lookup, 858, 5, 4.130382759360785
lookup, 858, 5, 7.888715740632143
join, 859, 135, 125.06221038017596
join, 860, 118, 90.03030012314298
lookup, 860, 4, 2.9739578489549774
lookup, 860, 8, 5.667063053448386
lookup, 860, 7, 8.427094711819105
lookup, 860, 8, 6.33877520374871
join, 861, 90, 68.08850486331981
lookup, 861, 4, 3.403436057004803
lookup, 861, 2, 1.266911993058126
localize, 861, 189, 145.0760476003834
localize, 861, 108, 98.04353035663364
lookup, 861, 3, 4.946520898005403
localize, 861, 4, 2.026542134270188
lookup, 861, 8, 5.685432902009766
lookup, 861, 4, 2.027952582913369
localize, 861, 3, 2.5343747920120783
localize, 861, 217, 132.45001747648345
join, 862, 95, 88.32138398451052
join, 863, 195, 147.42518467535416
localize, 863, 6, 3.0053498543472488
join, 864, 131, 130.7615404643108
join, 865, 136, 91.42423983472614
lookup, 865, 6, 7.609361640090633
lookup, 865, 7, 3.7010328466946594
lookup, 865, 3, 4.1205389483206005
lookup, 865, 7, 4.432029134452149
join, 866, 110, 123.32908536541251
localize, 866, 7, 5.788346403298796
join, 867, 46, 44.31118728226874
lookup, 867, 4, 3.7152401496551217
lookup, 867, 5, 6.171150939625398
lookup, 867, 8, 6.350092874590093
lookup, 867, 6, 3.783001707883453
join, 868, 52, 61.970188912880424
join, 869, 121, 110.72489178236683
localize, 869, 151, 95.83834219091622
localize, 869, 2, 0.936080677295823
lookup, 869, 5, 4.299723710860732
localize, 869, 7, 5.468088631899635
lookup, 869, 3, 2.823221315984531
localize, 869, 8, 3.73600230978112
join, 870, 153, 130.39255059139967
join, 871, 152, 117.47565536580102
join, 872, 81, 54.903584374165405
lookup, 872, 9, 8.856189006515756
join, 873, 134, 94.50110885090233
lookup, 873, 7, 5.200142778748816
join, 874, 116, 109.46779881774434
lookup, 874, 5, 5.533852829344749
lookup, 874, 7, 7.161709488653268
join, 875, 89, 105.48376678902969
localize, 875, 6, 4.5579726541247
localize, 875, 4, 2.381550488899964
localize, 875, 205, 207.0309937654676
join, 876, 193, 169.37324044090238
join, 877, 145, 104.02654862739085
lookup, 877, 6, 4.2762858230062
lookup, 877, 9, 6.186490293254333
localize, 877, 4, 3.533607597993374
join, 878, 128, 75.317608861771
join, 879, 45, 23.44280437738981
lookup, 879, 3, 4.275561132441552
join, 880, 48, 18.576749808745337
lookup, 880, 4, 1.299501022216809
lookup, 880, 4, 2.7389384442687073
localize, 880, 219, 166.44314738338292
join, 881, 195, 185.34263716233482
localize, 881, 6, 4.704428474161075
localize, 881, 272, 257.73772952329153
lookup, 881, 7, 8.294198011509792
join, 882, 132, 111.9147352288519
lookup, 882, 4, 3.080705046779154
lookup, 882, 5, 3.6286672592527562
join, 883, 95, 127.0094528232904
lookup, 883, 3, 3.941552834409701
join, 884, 25, 4.440162220939061
lookup, 884, 3, 2.2516217761209125
lookup, 884, 3, 2.355654100909365
lookup, 884, 2, 1.0232186589810632
join, 885, 158, 120.78362856766607
lookup, 885, 6, 4.690776870279749
lookup, 885, 4, 3.922793916216945
join, 886, 86, 88.96434050789118
lookup, 886, 5, 7.9172611498326235
lookup, 886, 10, 6.09493098890952
lookup, 886, 3, 1.705604752539588
lookup, 886, 3, 4.565613590036713
join, 887, 37, 27.842032842190424
join, 888, 143, 99.69615397696553
join, 889, 85, 85.22902571700916
lookup, 889, 3, 4.444727476533586
localize, 889, 201, 177.7892979458195
lookup, 889, 2, 0.09853066309960254
lookup, 889, 4, 2.5956405237020226
lookup, 889, 2, 0.22308192999378462
lookup, 889, 6, 4.436564137914502
localize, 889, 9, 5.945421956157073
localize, 889, 3, 1.2224479616488297
lookup, 889, 4, 3.2440594730944117
lookup, 889, 8, 7.5904097734896085
join, 890, 119, 105.45219399051803
lookup, 890, 3, 1.6849559516989545
lookup, 890, 5, 5.17366780189333
lookup, 890, 6, 5.898188404204076
lookup, 890, 6, 2.2930690745804325
lookup, 890, 5, 5.648776303836115
localize, 890, 4, 2.002555038776824
join, 891, 74, 40.056669302152606
lookup, 891, 6, 7.259429811754797
lookup, 891, 3, 4.529919888792232
join, 892, 118, 73.88392041855177
join, 893, 42, 16.382526282152362
localize, 893, 156, 157.29724630763198
localize, 893, 4, 3.0922935947167423
lookup, 893, 6, 4.168566979724705
lookup, 893, 4, 2.866429678425942
lookup, 893, 4, 1.8174127970204288
join, 894, 206, 158.97752698646366
lookup, 894, 4, 3.080705046779154
lookup, 894, 5, 3.1907460100068294
lookup, 894, 5, 4.721636921816355
lookup, 894, 6, 3.261935490164686
lookup, 894, 6, 5.873591170658525
lookup, 894, 4, 4.078691377047565
lookup, 894, 4, 3.0831318703807202
lookup, 894, 11, 10.941708677092894
lookup, 894, 5, 3.8308113852748
localize, 894, 3, 3.39316057928775
localize, 894, 115, 90.9697037386411
localize, 894, 3, 0.32717807340766136
lookup, 894, 7, 6.371836263356392
join, 895, 114, 65.76143227086908
lookup, 895, 6, 2.9044663257754832
join, 896, 60, 28.599828692893926
join, 897, 97, 85.34172634204072
localize, 897, 5, 3.7948478152498053
lookup, 897, 3, 1.2016884614108847
lookup, 897, 4, 2.99930207975627
lookup, 897, 8, 7.015160933872481
join, 898, 129, 151.84747704628043
lookup, 898, 7, 3.7926723015953847
lookup, 898, 7, 4.795693433884347
localize, 898, 4, 3.066501920099288
localize, 898, 3, 2.1854775282623318
lookup, 898, 3, 1.5232237419200962
lookup, 898, 2, 0.35584700202090075
lookup, 898, 4, 4.747259949379087
join, 899, 140, 114.77033131596829
lookup, 899, 2, 0.6037763963787273
localize, 899, 7, 6.4130022878830575
join, 900, 125, 133.86732875947462
join, 901, 119, 102.35997077465183
lookup, 901, 7, 4.5423422523846275
lookup, 901, 4, 1.3091580494672486
lookup, 901, 8, 6.287559151481656
lookup, 901, 6, 8.068973535231056
lookup, 901, 7, 6.502701743695204
join, 902, 64, 64.45030939062465
lookup, 902, 8, 5.657308646479743
lookup, 902, 5, 3.5645782767416114
lookup, 902, 7, 4.650450606750889
lookup, 902, 2, 2.338221967605601
lookup, 902, 2, 1.2123360410597703
join, 903, 124, 65.23308315527755
lookup, 903, 4, 2.6581288865836705
lookup, 903, 6, 3.4427709739358043
join, 904, 121, 101.38856766385754
localize, 904, 5, 5.150009322071348
lookup, 904, 3, 2.7421244588251232
localize, 904, 5, 5.2272536436309425
join, 905, 177, 137.63637480731998
localize, 905, 4, 4.695000854226506
join, 906, 102, 88.07706331678813
lookup, 906, 3, 5.77578461971013
lookup, 906, 9, 6.63644667737071
join, 907, 184, 127.84972596817137
localize, 907, 6, 5.533227404964327
lookup, 907, 7, 7.3805833976901685
lookup, 907, 2, 0.35584700202090075
localize, 907, 216, 175.68849118017593
localize, 907, 3, 1.530537313890472
lookup, 907, 4, 2.882971614153263
lookup, 907, 3, 3.08627237016708
localize, 907, 6, 6.291477172583926
lookup, 907, 10, 11.103890465989977
lookup, 907, 8, 7.306132128945161
join, 908, 139, 87.24430468510684
join, 909, 143, 123.18106715017947
lookup, 909, 7, 5.477023789137653
lookup, 909, 6, 1.862914115461533
join, 910, 101, 59.87534486989362
join, 911, 60, 64.05685461041068
localize, 911, 7, 6.698574712667076
localize, 911, 8, 6.345951384749967
join, 912, 92, 69.6160890401558
join, 913, 148, 126.29722423919212
lookup, 913, 3, 1.288930397842593
lookup, 913, 5, 3.984670973074018
lookup, 913, 6, 4.497696864313524
localize, 913, 114, 40.17255020457284
lookup, 913, 5, 4.8642549477660415
lookup, 913, 5, 3.892625627837551
lookup, 913, 5, 3.270109827255423
lookup, 913, 6, 5.092164972662725
lookup, 913, 2, 0.3699308691494198
lookup, 913, 4, 4.138937550336495
join, 914, 110, 107.56825803517889
lookup, 914, 8, 6.699640339635103
lookup, 914, 3, 2.145019865969073
localize, 914, 5, 1.639845495212005
join, 915, 92, 74.9256672669052
lookup, 915, 4, 2.855631854089963
join, 916, 108, 112.24271557187727
lookup, 916, 6, 4.6209997573031085
join, 917, 138, 120.03757940578315
localize, 917, 234, 200.7730990796173
join, 918, 65, 46.748625086397574
localize, 918, 192, 216.38510881874475
join, 919, 64, 59.8028808960269
lookup, 919, 7, 2.7487400353104388
lookup, 919, 5, 3.2368701287764745
localize, 919, 4, 5.223672633911742
join, 920, 70, 34.29958989696546
join, 921, 94, 78.85602201334362
lookup, 921, 5, 4.592015100040015
lookup, 921, 8, 4.7112720007124675
localize, 921, 7, 4.912788076443174
localize, 921, 5, 6.063667407985907
lookup, 921, 4, 3.7512639975638495
localize, 921, 273, 155.7418524832894
lookup, 921, 3, 2.355654100909365
join, 922, 121, 97.282929954747
lookup, 922, 8, 3.059453752989288
lookup, 922, 2, 0.12681952793059242
localize, 922, 225, 122.79403203921925
join, 923, 113, 104.31409249030584
join, 924, 150, 133.45207426560452
localize, 924, 4, 2.573382917858074
join, 925, 67, 97.65974627045262
lookup, 925, 6, 4.224231396788037
join, 926, 120, 111.22219589460042
lookup, 926, 5, 4.814208315603608
join, 927, 134, 119.6170054113196
lookup, 927, 8, 5.3471590740830806
join, 928, 93, 83.91065830983919
localize, 928, 6, 2.634761677411962
lookup, 928, 6, 5.0967310036683
lookup, 928, 5, 4.436175718046929
join, 929, 38, 13.883574203949266
lookup, 929, 5, 5.104071456173999
lookup, 929, 5, 6.004654466286068
lookup, 929, 2, 1.9723583513854905
lookup, 929, 8, 6.3710058237183125
lookup, 929, 2, 1.0281643687048991
lookup, 929, 5, 3.4978135800670955
lookup, 929, 2, 0.0
lookup, 929, 6, 5.232485001566273
join, 930, 68, 37.76273611285031
lookup, 930, 6, 7.816790696599199
lookup, 930, 5, 4.152929747730153
localize, 930, 6, 6.423328043820174
join, 931, 137, 121.90781179945132
localize, 931, 6, 2.7820827455574815
localize, 931, 6, 3.0760193160375415
join, 932, 86, 56.615584927673176
join, 933, 112, 80.17082017912391
lookup, 933, 6, 2.2641675857612356
lookup, 933, 4, 4.37887380712445
join, 934, 150, 145.76255326024057
lookup, 934, 2, 1.6621235945121517
lookup, 934, 7, 6.355146604808353
lookup, 934, 5, 1.9218299237323284
lookup, 934, 7, 3.1998114223945655
lookup, 934, 8, 5.352873167878844
lookup, 934, 7, 5.1701837779437145
join, 935, 156, 118.41176736218955
join, 936, 94, 52.522133685523485
lookup, 936, 6, 5.51876793566699
lookup, 936, 4, 3.8230900634429363
localize, 936, 6, 5.494074097228506
join, 937, 92, 95.88153471859842
lookup, 937, 3, 4.1205389483206005
localize, 937, 3, 4.342757602925691
lookup, 937, 4, 4.22437941461604
join, 938, 145, 173.39283976913404
localize, 938, 6, 5.632853003740811
lookup, 938, 11, 8.635928642023973
lookup, 938, 6, 3.1795890448970647
localize, 938, 3, 2.288408344457727
localize, 938, 271, 201.29765907983688
localize, 938, 5, 1.911417009348082
lookup, 938, 4, 2.282677852907375
localize, 938, 277, 217.24696219207127
lookup, 938, 5, 3.5832623291264385
join, 939, 54, 39.465934267737495
join, 940, 96, 90.25205466007331
lookup, 940, 3, 3.38033577779284
join, 941, 107, 79.74898070183151
lookup, 941, 5, 2.262862898395187
join, 942, 82, 49.2332546039755
join, 943, 145, 129.24368853513937
lookup, 943, 8, 9.439168473383546
lookup, 943, 7, 6.835267783250084
lookup, 943, 4, 3.820626753952153
localize, 943, 5, 5.833203548503294
lookup, 943, 7, 6.967321540218955
lookup, 943, 6, 4.086076518711734
lookup, 943, 4, 2.8187800083687993
lookup, 943, 5, 4.648808335881048
join, 944, 145, 98.65261967979048
lookup, 944, 5, 2.4873249295962534
localize, 944, 6, 4.462625548809697
lookup, 944, 8, 8.491025860598384
join, 945, 128, 98.09380843423631
lookup, 945, 7, 3.216675861618494
join, 946, 120, 88.11329176523024
join, 947, 72, 68.327067655967
localize, 947, 3, 3.7347794442736477
lookup, 947, 3, 4.898151694113333
join, 948, 99, 117.91209696355307
lookup, 948, 7, 4.770652019285855
lookup, 948, 6, 5.051781352892584
lookup, 948, 8, 7.578684828281812
lookup, 948, 5, 6.725664011393139
lookup, 948, 5, 4.3150442038288315
lookup, 948, 5, 4.545664694380546
lookup, 948, 5, 2.5923371926213576
localize, 948, 7, 7.621103198385004
join, 949, 80, 59.41528829227417
lookup, 949, 7, 6.969617474800248
localize, 949, 4, 2.568016608733481
join, 950, 60, 30.637824339378973
lookup, 950, 8, 6.505864137012582
lookup, 950, 5, 7.296807975305442
join, 951, 143, 116.10125159885676
lookup, 951, 4, 4.177593432100767
lookup, 951, 4, 3.963600506252308
lookup, 951, 2, 1.635368026788436
lookup, 951, 12, 10.56596426644649
localize, 951, 151, 97.92995860455792
lookup, 951, 4, 5.721799599327653
join, 952, 114, 104.79984731563262
lookup, 952, 5, 5.567067145611972
localize, 952, 5, 3.4311932343171128
lookup, 952, 6, 3.5974417462267656
lookup, 952, 5, 3.6723817811086965
join, 953, 79, 73.30916940512756
lookup, 953, 5, 5.143691437624493
join, 954, 151, 161.72180005446072
lookup, 954, 8, 5.858697924266229
localize, 954, 9, 5.160288564370863
lookup, 954, 6, 5.256018651016659
lookup, 954, 6, 5.559826898615559
localize, 954, 5, 8.477482569310014
lookup, 954, 3, 6.143396569233369
lookup, 954, 8, 8.98926136368494
lookup, 954, 3, 1.5084843726986041
join, 955, 95, 98.01033279975236
localize, 955, 166, 146.750446737093
lookup, 955, 6, 3.2392944143021407
join, 956, 77, 61.09405396862422
localize, 956, 118, 106.83721620757898
lookup, 956, 10, 10.131018533019766
lookup, 956, 8, 6.9143622853735325
lookup, 956, 4, 2.680441042154652
join, 957, 132, 127.06876232357335
lookup, 957, 3, 4.610198729461873
localize, 957, 260, 169.6340987999307
join, 958, 131, 146.11689644386416
lookup, 958, 7, 2.930278618893425
lookup, 958, 9, 9.903734418341681
lookup, 958, 2, 0.2591749048319047
localize, 958, 5, 3.369590084714215
join, 959, 53, 59.205888554114594
localize, 959, 204, 142.94878242118597
lookup, 959, 4, 2.5255409111540583
lookup, 959, 3, 5.16151830063094
lookup, 959, 8, 1.6255912970203172
lookup, 959, 5, 5.33971146812071
join, 960, 111, 83.67489069410463
join, 961, 75, 87.16264097502729
join, 962, 48, 40.11391263100554
join, 963, 139, 126.9221949870785
localize, 963, 7, 7.043469700960353
localize, 963, 190, 165.13900711296085
lookup, 963, 7, 5.000800749134984
lookup, 963, 5, 3.3455056706489117
lookup, 963, 7, 2.385336254564791
lookup, 963, 9, 7.012080230466396
lookup, 963, 4, 1.6745449352141362
localize, 963, 164, 116.95420647373574
lookup, 963, 5, 4.900106016965415
localize, 963, 268, 266.6421083140177
lookup, 963, 3, 3.9991151024657317
lookup, 963, 5, 4.081845669891543
join, 964, 72, 35.07010653216744
lookup, 964, 4, 2.7401082696610457
lookup, 964, 4, 4.008131240860062
join, 965, 93, 49.92221636541299
lookup, 965, 5, 5.160173262246062
lookup, 965, 8, 5.66895423688725
localize, 965, 201, 151.5389358242628
lookup, 965, 8, 5.486763391542813
lookup, 965, 4, 3.640182782303253
join, 966, 148, 111.77392111429062
lookup, 966, 4, 5.456106504034122
lookup, 966, 6, 7.248013377459014
lookup, 966, 7, 5.957123977548377
lookup, 966, 4, 3.467687477245744
join, 967, 124, 107.12976655968242
lookup, 967, 5, 5.435529584969684
localize, 967, 6, 3.7960741473012516
lookup, 967, 6, 6.643060589387504
lookup, 967, 5, 3.487081063189928
localize, 967, 239, 223.8495180873141
lookup, 967, 2, 0.9116364631043837
lookup, 967, 5, 4.967779629718347
lookup, 967, 4, 1.9198203654196853
localize, 967, 4, 3.9501480712917525
lookup, 967, 5, 4.280051071478601
lookup, 967, 5, 3.238917288778752
join, 968, 98, 82.83930451184385
join, 969, 120, 114.78565651883086
lookup, 969, 6, 4.116184235807827
join, 970, 123, 126.53641615711979
join, 971, 177, 182.41978370378408
lookup, 971, 6, 3.7640084612126916
localize, 971, 10, 6.607247725196942
join, 972, 74, 35.338965878444576
lookup, 972, 4, 1.0209086411003792
join, 973, 124, 95.81917305546816
localize, 973, 6, 3.2807393210147078
lookup, 973, 2, 0.9936574767509003
localize, 973, 191, 191.63258593574545
lookup, 973, 8, 6.704803389377082
lookup, 973, 4, 6.264291712028059
lookup, 973, 4, 2.680441042154652
localize, 973, 5, 3.981182808957399
join, 974, 128, 143.0538759756675
lookup, 974, 3, 1.0251958473883813
lookup, 974, 8, 4.838359443741459
lookup, 974, 7, 7.566680063701945
join, 975, 71, 80.01278427341688
join, 976, 185, 184.2284637361353
lookup, 976, 7, 6.96981854105098
lookup, 976, 7, 7.2548970530900405
lookup, 976, 10, 9.849251945801473
join, 977, 75, 35.396815618789276
lookup, 977, 3, 0.9666082836610381
localize, 977, 159, 78.0528177797717
join, 978, 103, 88.59101394616692
lookup, 978, 3, 4.161144443129479
localize, 978, 188, 170.02598112371086
lookup, 978, 2, 0.8890884483970768
join, 979, 118, 103.01266782060101
localize, 979, 259, 212.19209569653577
join, 980, 113, 94.28512739615475
localize, 980, 5, 7.3995305146830015
localize, 980, 7, 6.682614977012353
join, 981, 108, 67.23490097598835
lookup, 981, 2, 0.7224822791241342
lookup, 981, 8, 5.662126831792618
join, 982, 102, 84.55261065999326
localize, 982, 7, 5.42457907998023
lookup, 982, 8, 4.552892724963378
localize, 982, 151, 107.12480832086437
lookup, 982, 7, 6.351924675645379
lookup, 982, 8, 9.759680025083723
lookup, 982, 7, 6.411181562912017
join, 983, 100, 97.58831959671082
join, 984, 95, 68.70269195004583
localize, 984, 10, 9.002558628791322
lookup, 984, 4, 4.450465563654502
lookup, 984, 3, 3.3729938119269494
localize, 984, 147, 80.11216677958302
lookup, 984, 4, 1.0335079663149833
lookup, 984, 5, 5.650500555164126
join, 985, 132, 96.85989585472346
join, 986, 104, 54.67263391635125
join, 987, 84, 62.88714495659209
localize, 987, 163, 155.3364639769327
lookup, 987, 7, 5.633135004134645
lookup, 987, 4, 3.4154111524120077
join, 988, 105, 85.2954394800131
lookup, 988, 5, 5.722562199582097
lookup, 988, 5, 4.494915449162294
lookup, 988, 4, 3.1172429115056697
lookup, 988, 7, 7.018346945019589
lookup, 988, 5, 4.209630651907391
lookup, 988, 5, 4.659621079761764
lookup, 988, 5, 3.5489436410993385
lookup, 988, 7, 7.2778030843554005
join, 989, 99, 78.74854573046103
lookup, 989, 4, 5.623907976599047
join, 990, 141, 113.86539245424179
join, 991, 83, 61.43761871358179
lookup, 991, 7, 6.684871686791139
localize, 991, 10, 10.125416674774208
join, 992, 118, 108.74197308624548
lookup, 992, 8, 5.681917568303829
join, 993, 135, 140.2943826872177
lookup, 993, 3, 2.2812899118337073
lookup, 993, 5, 4.0669419086455
join, 994, 94, 66.62401847060995
lookup, 994, 5, 4.450249543300279
lookup, 994, 4, 1.5534798371614453
lookup, 994, 4, 5.007903834247604
join, 995, 108, 109.56156216194465
localize, 995, 3, 6.321257913489238
lookup, 995, 7, 4.936187779273876
localize, 995, 103, 77.15706496278398
localize, 995, 7, 2.822369527635911
lookup, 995, 3, 1.7811990007114313
localize, 995, 9, 6.2497006961648855
join, 996, 103, 75.63902653338171
lookup, 996, 3, 3.2802165628444637
lookup, 996, 5, 4.863206507705062
join, 997, 181, 194.4267861657905
lookup, 997, 3, 0.5784241832010003
lookup, 997, 5, 2.9243532495959665
lookup, 997, 4, 3.1796069514486582
join, 998, 98, 87.23156638052338
localize, 998, 8, 6.2312504906035775
lookup, 998, 4, 1.8655143161776317
localize, 998, 8, 4.615008021014087
lookup, 998, 4, 3.3147423543341805
localize, 998, 7, 6.093881640297667
join, 999, 110, 105.32270277021622
localize, 999, 5, 5.2101887581833
localize, 999, 7, 7.2697960459914945
lookup, 999, 2, 0.0
join, 1000, 106, 86.41207101250598
