op_type, op_index, network_size, n_connections, total_time
lookup, 5405, 1893, 8, 7.800300004772847
join, 5406, 1894, 291, 240.3727774867462
join, 5407, 1895, 293, 212.92427845619252
lookup, 5408, 1895, 10, 6.970907064972526
join, 5409, 1896, 303, 193.36402670357106
lookup, 5410, 1896, 7, 5.305476444959396
lookup, 5411, 1896, 8, 4.595070979320789
lookup, 5412, 1896, 7, 4.091895079989577
join, 5413, 1897, 290, 254.03823471904556
lookup, 5414, 1897, 8, 5.263812140640365
lookup, 5415, 1897, 6, 4.740630092997068
join, 5416, 1898, 288, 243.22866098467662
join, 5417, 1899, 299, 260.8247322897054
lookup, 5418, 1899, 5, 3.6260116314804334
lookup, 5419, 1899, 6, 6.806680944676392
join, 5420, 1900, 289, 251.43913094181528
lookup, 5421, 1900, 6, 3.311754740870759
lookup, 5422, 1900, 9, 10.844582707185829
lookup, 5423, 1900, 8, 9.582839780860077
lookup, 5424, 1900, 9, 6.2870663108235405
lookup, 5425, 1900, 8, 4.424771918258788
join, 5426, 1901, 307, 322.4997159933724
lookup, 5427, 1901, 7, 6.220791892005317
lookup, 5428, 1901, 8, 7.382927315916383
lookup, 5429, 1901, 7, 5.374029005060241
lookup, 5430, 1901, 7, 6.637538126920987
join, 5431, 1902, 281, 202.8800226880038
join, 5432, 1903, 298, 205.09968034562192
lookup, 5433, 1903, 9, 6.157509205395274
lookup, 5434, 1903, 5, 3.691566024869242
lookup, 5435, 1903, 7, 9.090362597674087
lookup, 5436, 1903, 6, 6.820851747606005
join, 5437, 1904, 278, 189.81247356717301
lookup, 5438, 1904, 8, 6.075031698275356
lookup, 5439, 1904, 8, 7.140094074928639
join, 5440, 1905, 295, 205.49777470577976
lookup, 5441, 1905, 7, 5.246256365132067
lookup, 5442, 1905, 10, 6.937276344487833
join, 5443, 1906, 271, 251.342089453673
join, 5444, 1907, 314, 347.633580862066
join, 5445, 1908, 278, 180.68136390831347
lookup, 5446, 1908, 8, 8.798925018083647
join, 5447, 1909, 284, 270.7583282949209
join, 5448, 1910, 299, 184.18290737086815
lookup, 5449, 1910, 8, 6.803106853770821
lookup, 5450, 1910, 9, 7.5788440309799014
lookup, 5451, 1910, 8, 7.485018861163988
lookup, 5452, 1910, 6, 4.686245544692735
lookup, 5453, 1910, 9, 7.422484310026663
lookup, 5454, 1910, 8, 7.7872115425362125
lookup, 5455, 1910, 8, 7.630297171903996
lookup, 5456, 1910, 7, 4.873473108447277
join, 5457, 1911, 291, 218.41305668883135
join, 5458, 1912, 294, 196.58435104426837
join, 5459, 1913, 291, 229.73447545005936
join, 5460, 1914, 284, 247.97330739186398
join, 5461, 1915, 294, 252.12396871329278
join, 5462, 1916, 306, 223.0337854699905
lookup, 5463, 1916, 6, 5.340384163217976
lookup, 5464, 1916, 7, 6.009637272354182
lookup, 5465, 1916, 6, 4.5998878671179995
lookup, 5466, 1916, 6, 4.634309674110126
join, 5467, 1917, 278, 183.93812342127973
join, 5468, 1918, 283, 225.13427525037022
lookup, 5469, 1918, 6, 3.5091195824598316
lookup, 5470, 1918, 8, 8.010500039153754
join, 5471, 1919, 285, 226.72569003529796
lookup, 5472, 1919, 6, 4.113409379022136
lookup, 5473, 1919, 6, 3.084254654453694
lookup, 5474, 1919, 7, 7.924244219334446
lookup, 5475, 1919, 7, 5.62782032819444
lookup, 5476, 1919, 7, 6.134579634855507
lookup, 5477, 1919, 8, 4.824775721523404
lookup, 5478, 1919, 5, 1.6352141142198522
lookup, 5479, 1919, 6, 4.175923184136994
lookup, 5480, 1919, 9, 6.55636917499402
join, 5481, 1920, 271, 189.42944762141798
lookup, 5482, 1920, 8, 5.946524044147484
join, 5483, 1921, 305, 249.06162406762812
join, 5484, 1922, 279, 245.28419221118483
lookup, 5485, 1922, 6, 6.132051849161034
join, 5486, 1923, 280, 205.75227537964372
lookup, 5487, 1923, 8, 4.519769103044167
lookup, 5488, 1923, 7, 6.021855736916203
join, 5489, 1924, 284, 193.90823939709358
lookup, 5490, 1924, 8, 6.039992902339691
join, 5491, 1925, 316, 263.1272803754576
lookup, 5492, 1925, 6, 1.9231782953933636
lookup, 5493, 1925, 6, 6.762701786031882
lookup, 5494, 1925, 8, 9.143586972850978
lookup, 5495, 1925, 6, 3.010161956186026
lookup, 5496, 1925, 3, 1.817669271574474
join, 5497, 1926, 271, 191.28265935531596
join, 5498, 1927, 283, 246.45652374851574
join, 5499, 1928, 290, 268.25509789131934
lookup, 5500, 1928, 7, 5.132705800717286
join, 5501, 1929, 291, 208.19544692856587
lookup, 5502, 1929, 8, 10.878361286780068
lookup, 5503, 1929, 7, 4.636741791413212
join, 5504, 1930, 294, 236.50906988315646
lookup, 5505, 1930, 10, 5.969402812773922
lookup, 5506, 1930, 8, 5.871605148661516
lookup, 5507, 1930, 10, 9.625445366229748
lookup, 5508, 1930, 7, 4.540308698805235
lookup, 5509, 1930, 6, 5.163219226863741
lookup, 5510, 1930, 8, 10.027735164272837
join, 5511, 1931, 289, 197.47168181085036
join, 5512, 1932, 306, 254.5888007668144
join, 5513, 1933, 288, 235.45278371785778
lookup, 5514, 1933, 8, 7.584873402467117
lookup, 5515, 1933, 8, 6.260051759272517
lookup, 5516, 1933, 6, 5.20666365289451
lookup, 5517, 1933, 8, 8.425492131750381
lookup, 5518, 1933, 7, 4.113169766087068
lookup, 5519, 1933, 8, 6.421910758326947
join, 5520, 1934, 310, 239.50383892822896
lookup, 5521, 1934, 7, 4.746849038178241
lookup, 5522, 1934, 7, 8.054269341034122
lookup, 5523, 1934, 9, 4.041470867981857
join, 5524, 1935, 299, 298.1183436040172
lookup, 5525, 1935, 8, 3.32352865780169
lookup, 5526, 1935, 12, 7.819828340045436
join, 5527, 1936, 309, 250.93942213861985
lookup, 5528, 1936, 7, 8.934009272408982
join, 5529, 1937, 310, 226.5617822847067
join, 5530, 1938, 283, 287.78745760210916
lookup, 5531, 1938, 10, 8.456561956363412
lookup, 5532, 1938, 9, 10.785408870675477
lookup, 5533, 1938, 9, 7.709323642881055
join, 5534, 1939, 285, 200.84965904972262
lookup, 5535, 1939, 7, 2.7059869827383496
join, 5536, 1940, 307, 260.81010763384745
lookup, 5537, 1940, 8, 6.577224012377845
lookup, 5538, 1940, 8, 8.249158424608089
join, 5539, 1941, 278, 183.0602721570397
lookup, 5540, 1941, 9, 5.077373651670555
lookup, 5541, 1941, 7, 7.311957682664252
lookup, 5542, 1941, 9, 5.989949891310196
join, 5543, 1942, 294, 214.86095264861916
lookup, 5544, 1942, 6, 4.214189855263485
lookup, 5545, 1942, 3, 1.2110595882873005
join, 5546, 1943, 301, 223.7175659486401
lookup, 5547, 1943, 8, 6.721306367604817
lookup, 5548, 1943, 10, 6.856287564954359
lookup, 5549, 1943, 6, 3.4708975450686053
join, 5550, 1944, 298, 311.31059157222813
lookup, 5551, 1944, 10, 5.44029247969821
join, 5552, 1945, 287, 214.50684290342292
lookup, 5553, 1945, 10, 9.125038591053546
join, 5554, 1946, 298, 265.932858727527
lookup, 5555, 1946, 6, 4.230392869461466
lookup, 5556, 1946, 5, 7.077786754144911
lookup, 5557, 1946, 9, 8.114488897626527
lookup, 5558, 1946, 7, 4.574639500103842
lookup, 5559, 1946, 6, 4.187398499319896
lookup, 5560, 1946, 10, 10.88410801243084
join, 5561, 1947, 309, 263.4549986552478
lookup, 5562, 1947, 8, 5.825343254318883
join, 5563, 1948, 292, 204.41481673945324
join, 5564, 1949, 280, 220.40569302924422
lookup, 5565, 1949, 5, 5.070735061680245
join, 5566, 1950, 294, 212.3658544949292
join, 5567, 1951, 296, 209.98714625230335
lookup, 5568, 1951, 7, 5.667872798075629
join, 5569, 1952, 277, 180.7086642976192
lookup, 5570, 1952, 6, 5.341034554259422
lookup, 5571, 1952, 7, 7.2732330155004625
join, 5572, 1953, 297, 260.97377288931887
lookup, 5573, 1953, 7, 5.158892526652382
join, 5574, 1954, 280, 192.14376421290658
lookup, 5575, 1954, 6, 5.243229774487396
lookup, 5576, 1954, 5, 5.793540069809273
lookup, 5577, 1954, 6, 5.503417325214408
lookup, 5578, 1954, 6, 8.102167433946732
lookup, 5579, 1954, 6, 4.859963871667946
lookup, 5580, 1954, 7, 7.068093520106833
lookup, 5581, 1954, 7, 6.021147099223372
lookup, 5582, 1954, 9, 7.275768681141136
lookup, 5583, 1954, 9, 7.92089102471162
join, 5584, 1955, 297, 216.88497097465972
join, 5585, 1956, 310, 218.90520892347948
lookup, 5586, 1956, 8, 6.500757692106648
join, 5587, 1957, 287, 222.86930633435523
join, 5588, 1958, 305, 244.0340301000823
join, 5589, 1959, 280, 214.5017473331184
lookup, 5590, 1959, 8, 6.046818567917053
join, 5591, 1960, 321, 173.3304334527114
join, 5592, 1961, 301, 207.4813732282082
join, 5593, 1962, 304, 285.42297514854965
join, 5594, 1963, 275, 182.58747359940142
lookup, 5595, 1963, 8, 7.701028409605172
lookup, 5596, 1963, 9, 8.507975378324835
join, 5597, 1964, 315, 236.248094434397
join, 5598, 1965, 291, 269.08694781580255
join, 5599, 1966, 286, 277.1625171484801
lookup, 5600, 1966, 8, 5.780108783130709
join, 5601, 1967, 296, 235.770973763882
lookup, 5602, 1967, 7, 7.879780571885046
lookup, 5603, 1967, 6, 2.973392704474943
join, 5604, 1968, 305, 270.8732716637934
join, 5605, 1969, 281, 201.1754695139599
join, 5606, 1970, 297, 205.42159049744959
lookup, 5607, 1970, 7, 5.657785469672247
join, 5608, 1971, 290, 263.5706448008133
lookup, 5609, 1971, 7, 4.450533153871881
lookup, 5610, 1971, 9, 7.4879440990899235
join, 5611, 1972, 291, 261.42445265907156
lookup, 5612, 1972, 8, 3.336276289882249
join, 5613, 1973, 297, 204.5990240452275
lookup, 5614, 1973, 9, 7.429567702550026
join, 5615, 1974, 291, 231.77748165585032
lookup, 5616, 1974, 8, 6.821337425830341
lookup, 5617, 1974, 8, 8.392457722228004
lookup, 5618, 1974, 7, 3.676730329747609
join, 5619, 1975, 311, 256.6986856014801
lookup, 5620, 1975, 5, 2.363168533873508
lookup, 5621, 1975, 6, 3.8389280424862102
lookup, 5622, 1975, 7, 4.675638542915284
lookup, 5623, 1975, 8, 5.778090685898592
lookup, 5624, 1975, 10, 11.682377185418472
lookup, 5625, 1975, 6, 6.049830374937011
lookup, 5626, 1975, 10, 9.809513611894427
lookup, 5627, 1975, 9, 7.44233101286647
join, 5628, 1976, 315, 256.3426107309191
lookup, 5629, 1976, 11, 7.797322677410933
lookup, 5630, 1976, 9, 8.40662189189938
lookup, 5631, 1976, 5, 4.0269207936202305
lookup, 5632, 1976, 8, 7.186811468528887
lookup, 5633, 1976, 10, 7.778117385789179
lookup, 5634, 1976, 6, 3.6019090589918057
join, 5635, 1977, 292, 254.3476975532261
lookup, 5636, 1977, 7, 7.310799143237214
lookup, 5637, 1977, 6, 4.453628767720516
lookup, 5638, 1977, 8, 7.529527565331647
lookup, 5639, 1977, 12, 8.05879092315899
join, 5640, 1978, 287, 235.13227535972712
lookup, 5641, 1978, 9, 7.196237097132601
lookup, 5642, 1978, 9, 3.7791054187672035
join, 5643, 1979, 294, 247.21811466733556
lookup, 5644, 1979, 9, 6.636345167438441
join, 5645, 1980, 284, 191.97435445196612
lookup, 5646, 1980, 7, 6.888298684202789
lookup, 5647, 1980, 6, 2.905762023476298
lookup, 5648, 1980, 4, 2.3580985531356693
join, 5649, 1981, 303, 252.89670745541687
lookup, 5650, 1981, 5, 3.68160772794481
join, 5651, 1982, 292, 255.17806922880985
join, 5652, 1983, 307, 270.3440082266296
lookup, 5653, 1983, 5, 3.783331343333936
join, 5654, 1984, 309, 259.1784681975739
join, 5655, 1985, 290, 227.82777786673793
lookup, 5656, 1985, 11, 3.849274956828142
join, 5657, 1986, 297, 230.5952693706715
lookup, 5658, 1986, 4, 1.8163642637546018
lookup, 5659, 1986, 6, 5.496313522655044
join, 5660, 1987, 292, 271.62464268389385
lookup, 5661, 1987, 6, 5.286398244802606
join, 5662, 1988, 291, 221.34624768155092
lookup, 5663, 1988, 4, 1.907988198296644
join, 5664, 1989, 295, 243.4238052139593
join, 5665, 1990, 310, 261.9100811976683
join, 5666, 1991, 287, 212.81453281633418
join, 5667, 1992, 297, 197.9966040124805
lookup, 5668, 1992, 8, 5.638410460628599
lookup, 5669, 1992, 5, 2.5974369820510197
lookup, 5670, 1992, 8, 6.758907682298865
lookup, 5671, 1992, 6, 6.344326577251416
join, 5672, 1993, 297, 223.4901458091097
lookup, 5673, 1993, 6, 2.9509229385520674
lookup, 5674, 1993, 10, 12.110254881659941
lookup, 5675, 1993, 8, 5.243748804337104
join, 5676, 1994, 279, 253.1573230018045
lookup, 5677, 1994, 7, 6.152632653554846
lookup, 5678, 1994, 7, 5.625065306419557
join, 5679, 1995, 293, 223.75606969874667
lookup, 5680, 1995, 6, 5.390139728799461
lookup, 5681, 1995, 8, 5.014036208064348
lookup, 5682, 1995, 9, 4.152287065633964
join, 5683, 1996, 269, 228.43841801749224
join, 5684, 1997, 294, 229.64809205805392
lookup, 5685, 1997, 8, 5.145256648098923
join, 5686, 1998, 274, 212.5731774834499
lookup, 5687, 1998, 9, 8.424924160435822
join, 5688, 1999, 284, 230.88177665406513
lookup, 5689, 1999, 7, 4.504332051450785
lookup, 5690, 1999, 10, 11.857097310825116
join, 5691, 2000, 308, 251.59163451957752
lookup, 5692, 2000, 5, 3.2688588188461
join, 5693, 2001, 309, 270.0356775650585
join, 5694, 2002, 297, 226.51012013781846
lookup, 5695, 2002, 5, 5.499345042611697
lookup, 5696, 2002, 7, 6.924868091075568
lookup, 5697, 2002, 6, 6.196034992389015
join, 5698, 2003, 292, 242.90056622946108
join, 5699, 2004, 297, 193.5084480803201
join, 5700, 2005, 288, 272.68943015269224
lookup, 5701, 2005, 9, 6.88509083878911
join, 5702, 2006, 283, 230.77047099787913
join, 5703, 2007, 294, 220.67686598087863
join, 5704, 2008, 318, 222.21361568154305
join, 5705, 2009, 303, 248.06084554206885
join, 5706, 2010, 301, 224.4600915958121
lookup, 5707, 2010, 6, 4.979214045055776
lookup, 5708, 2010, 5, 1.979222860595104
join, 5709, 2011, 284, 215.8961792372152
lookup, 5710, 2011, 7, 4.892470774704592
lookup, 5711, 2011, 7, 6.3264381342855245
join, 5712, 2012, 313, 289.00456057001367
lookup, 5713, 2012, 8, 7.082046923458677
lookup, 5714, 2012, 6, 4.239586614934537
lookup, 5715, 2012, 5, 1.4088545764888187
lookup, 5716, 2012, 7, 4.726157629815778
join, 5717, 2013, 301, 255.25169568379928
lookup, 5718, 2013, 8, 8.158378262065893
join, 5719, 2014, 296, 227.09570763645473
join, 5720, 2015, 298, 241.8687174972372
join, 5721, 2016, 278, 194.71656480323034
lookup, 5722, 2016, 10, 9.796384810480514
lookup, 5723, 2016, 7, 2.9367255769233456
lookup, 5724, 2016, 4, 4.192988657635498
join, 5725, 2017, 306, 222.51416360724053
lookup, 5726, 2017, 4, 1.848617822090493
lookup, 5727, 2017, 9, 6.824262208408569
lookup, 5728, 2017, 6, 5.0934721940495
join, 5729, 2018, 310, 226.77722419384514
lookup, 5730, 2018, 4, 3.99400214148646
lookup, 5731, 2018, 12, 8.63046257323381
join, 5732, 2019, 299, 224.70407305583365
join, 5733, 2020, 296, 224.502304698543
lookup, 5734, 2020, 8, 5.6762597605761025
lookup, 5735, 2020, 11, 5.646833956400717
lookup, 5736, 2020, 7, 3.6849153461202873
lookup, 5737, 2020, 7, 3.4658255918374286
lookup, 5738, 2020, 7, 4.105401292924517
join, 5739, 2021, 303, 255.87978577984208
join, 5740, 2022, 296, 213.05282179866467
lookup, 5741, 2022, 7, 7.532581414915719
join, 5742, 2023, 304, 246.4144770210419
lookup, 5743, 2023, 7, 3.4921108120512865
join, 5744, 2024, 289, 201.611948903712
lookup, 5745, 2024, 7, 4.063866697141409
join, 5746, 2025, 287, 259.6008573286989
lookup, 5747, 2025, 6, 6.056019947007074
join, 5748, 2026, 303, 243.79618840821334
lookup, 5749, 2026, 7, 3.092556789449765
lookup, 5750, 2026, 9, 7.319050481067919
lookup, 5751, 2026, 7, 5.728439867197972
join, 5752, 2027, 300, 248.319385057423
join, 5753, 2028, 296, 202.8936090844421
lookup, 5754, 2028, 7, 2.2011306856959147
lookup, 5755, 2028, 7, 3.953223575489151
lookup, 5756, 2028, 8, 6.145764745388125
lookup, 5757, 2028, 8, 3.649127719870866
lookup, 5758, 2028, 5, 2.1427090858288964
lookup, 5759, 2028, 8, 5.469720711198542
lookup, 5760, 2028, 11, 10.95179551232691
join, 5761, 2029, 298, 274.3947703751944
join, 5762, 2030, 291, 294.80106064294694
lookup, 5763, 2030, 8, 6.2758964681005445
join, 5764, 2031, 303, 233.31624430088107
lookup, 5765, 2031, 8, 7.797914349636837
lookup, 5766, 2031, 10, 8.50037563053031
join, 5767, 2032, 298, 248.58240725536677
join, 5768, 2033, 297, 232.23285839545238
lookup, 5769, 2033, 9, 8.30007901954663
lookup, 5770, 2033, 8, 5.702420284239497
lookup, 5771, 2033, 8, 5.762500064038612
lookup, 5772, 2033, 9, 12.776109880776234
join, 5773, 2034, 295, 267.2195738537216
join, 5774, 2035, 303, 231.74188291912404
lookup, 5775, 2035, 6, 3.8341013836977123
lookup, 5776, 2035, 7, 6.247078672608516
join, 5777, 2036, 285, 226.18554426929367
lookup, 5778, 2036, 10, 7.366934532897387
lookup, 5779, 2036, 4, 2.0873965995463672
join, 5780, 2037, 297, 231.84270579577026
lookup, 5781, 2037, 8, 9.12114433513677
lookup, 5782, 2037, 7, 5.115489168494827
join, 5783, 2038, 282, 232.0491160291799
lookup, 5784, 2038, 4, 2.3468699675824856
lookup, 5785, 2038, 9, 7.7843406786809215
lookup, 5786, 2038, 8, 4.582164205221829
lookup, 5787, 2038, 9, 5.745841648381058
join, 5788, 2039, 305, 281.8518901866555
lookup, 5789, 2039, 9, 6.409933905267378
lookup, 5790, 2039, 9, 4.811044058312635
lookup, 5791, 2039, 8, 8.394301525600797
lookup, 5792, 2039, 8, 7.315883530557813
lookup, 5793, 2039, 9, 6.195685827715902
lookup, 5794, 2039, 4, 5.029271801097865
lookup, 5795, 2039, 7, 7.991126627176849
lookup, 5796, 2039, 7, 5.276279622836187
join, 5797, 2040, 295, 193.37585802955562
join, 5798, 2041, 289, 216.67044930032918
join, 5799, 2042, 317, 256.2198756087724
join, 5800, 2043, 298, 203.6317738322434
lookup, 5801, 2043, 7, 4.361234173290399
lookup, 5802, 2043, 10, 6.341477464297512
lookup, 5803, 2043, 7, 4.059306986262738
lookup, 5804, 2043, 7, 5.008915984527434
lookup, 5805, 2043, 7, 6.610634903395601
lookup, 5806, 2043, 7, 4.66046753686815
lookup, 5807, 2043, 2, 1.719304528502247
lookup, 5808, 2043, 7, 3.4477388297902225
lookup, 5809, 2043, 5, 4.063893494092517
join, 5810, 2044, 292, 225.10416276225175
lookup, 5811, 2044, 10, 8.804143798607729
lookup, 5812, 2044, 8, 7.1084227774402455
join, 5813, 2045, 287, 178.00156280464137
lookup, 5814, 2045, 7, 4.962020617543413
lookup, 5815, 2045, 6, 3.8422805116306726
lookup, 5816, 2045, 8, 5.40415939278661
join, 5817, 2046, 300, 287.0693781509028
lookup, 5818, 2046, 8, 5.566401435675993
lookup, 5819, 2046, 9, 8.048901653210802
join, 5820, 2047, 269, 226.35008900648472
join, 5821, 2048, 300, 216.8830817398292
lookup, 5822, 2048, 7, 6.165475704565897
join, 5823, 2049, 293, 199.5304592709427
lookup, 5824, 2049, 8, 5.5684954076369415
lookup, 5825, 2049, 7, 6.762291685195722
lookup, 5826, 2049, 11, 8.208287473287136
lookup, 5827, 2049, 10, 7.428209725408999
join, 5828, 2050, 298, 197.59252359920023
lookup, 5829, 2050, 10, 9.87389495831486
lookup, 5830, 2050, 5, 4.0427042620548965
join, 5831, 2051, 292, 211.59760443700156
join, 5832, 2052, 301, 254.87149022375507
join, 5833, 2053, 295, 242.12197240813327
lookup, 5834, 2053, 5, 3.7836478834692366
lookup, 5835, 2053, 8, 5.513343609235215
lookup, 5836, 2053, 11, 12.962185973557416
lookup, 5837, 2053, 6, 3.4285664074006976
lookup, 5838, 2053, 9, 6.475611004956541
join, 5839, 2054, 293, 215.58120874860128
join, 5840, 2055, 275, 271.8664736833804
join, 5841, 2056, 296, 244.09723572191172
lookup, 5842, 2056, 7, 3.3275255059738558
lookup, 5843, 2056, 6, 6.327077882065534
lookup, 5844, 2056, 6, 3.790585036485945
join, 5845, 2057, 285, 177.52194227012686
join, 5846, 2058, 306, 199.9711179272612
lookup, 5847, 2058, 8, 8.691528559798238
lookup, 5848, 2058, 7, 4.874687722072693
lookup, 5849, 2058, 7, 6.077107399639454
lookup, 5850, 2058, 7, 5.214365491449384
lookup, 5851, 2058, 9, 5.975108421552505
lookup, 5852, 2058, 9, 6.669750716758317
join, 5853, 2059, 289, 228.65201062677832
join, 5854, 2060, 287, 258.42840718060984
lookup, 5855, 2060, 7, 4.3894510399103055
lookup, 5856, 2060, 6, 4.199801915855722
join, 5857, 2061, 306, 266.49631731781386
lookup, 5858, 2061, 6, 6.380531284334772
lookup, 5859, 2061, 5, 4.281455350749355
join, 5860, 2062, 311, 239.91415764542998
lookup, 5861, 2062, 9, 9.435920771879513
lookup, 5862, 2062, 7, 5.010696951643698
join, 5863, 2063, 290, 226.8192344002257
lookup, 5864, 2063, 7, 2.7829600957956284
join, 5865, 2064, 296, 251.8002693163849
lookup, 5866, 2064, 9, 7.81817514459774
join, 5867, 2065, 295, 254.29318769094834
lookup, 5868, 2065, 8, 7.208566117791666
lookup, 5869, 2065, 12, 9.93894677471766
join, 5870, 2066, 301, 207.77538329185225
lookup, 5871, 2066, 9, 8.110520366354267
lookup, 5872, 2066, 7, 5.504927957218692
lookup, 5873, 2066, 8, 5.392884455761736
lookup, 5874, 2066, 7, 6.694687678517824
lookup, 5875, 2066, 7, 7.133755649135578
lookup, 5876, 2066, 8, 4.139162318822932
lookup, 5877, 2066, 10, 9.35429577131957
lookup, 5878, 2066, 7, 5.6591252246728345
lookup, 5879, 2066, 11, 9.976754813415765
lookup, 5880, 2066, 9, 7.919895511523765
join, 5881, 2067, 286, 238.15177085466718
lookup, 5882, 2067, 8, 6.319081503505814
lookup, 5883, 2067, 6, 5.532290456299398
join, 5884, 2068, 284, 279.65659377847015
join, 5885, 2069, 293, 274.54295773261697
lookup, 5886, 2069, 10, 6.286425841378328
join, 5887, 2070, 299, 242.87206452341246
lookup, 5888, 2070, 5, 2.204790781043057
join, 5889, 2071, 285, 216.33797162728388
lookup, 5890, 2071, 7, 4.361409207762693
lookup, 5891, 2071, 4, 1.6017160598364355
lookup, 5892, 2071, 6, 5.549666547049431
lookup, 5893, 2071, 8, 5.6669902374046535
lookup, 5894, 2071, 10, 7.568295847913576
lookup, 5895, 2071, 5, 3.050562171065914
lookup, 5896, 2071, 6, 2.7323378877596767
